datetimeLoc,latitude,longitude,response_time_sec
2019-11-23T22:35:16.328000,38.9201588,-77.0322084,333
2019-11-23T22:26:04.441000,38.943445,-77.0246067,44578
2019-11-23T21:58:43.874000,38.8968072,-77.0489396,32044
2019-11-23T21:21:36.401000,38.892412,-77.0333914,48557
2019-11-23T20:27:21.769000,38.87452,-77.0094333,54225
2019-11-23T19:22:19.678000,38.9213634,-77.0115989,4784
2019-11-23T19:13:13.710000,38.923622,-77.0506268,334
2019-11-23T19:12:21.724000,38.9420417,-77.02572,36815
2019-11-23T19:09:01.407000,38.9060067,-77.0393167,28253
2019-11-23T19:03:45.079000,38.8819183,-77.03487,58650
2019-11-23T18:37:46.582000,38.9263773,-77.0531066,2144
2019-11-23T18:20:48.875000,38.89226,-77.03975,8094
2019-11-23T18:06:50.984000,38.9036217,-77.0484833,1982
2019-11-23T17:50:55.402000,38.9002011,-77.0220501,12115
2019-11-23T17:39:56.156000,38.8993767,-77.0486817,1200
2019-11-23T17:39:14.207000,38.8819329,-77.0348204,5060
2019-11-23T17:30:07.471000,38.8974916,-77.0238092,65942
2019-11-23T17:10:10.395000,38.8961735,-77.0445824,2196
2019-11-23T16:44:10.014000,38.8974496,-77.0238185,274
2019-11-23T16:20:22.346000,38.9418765,-77.0256982,207
2019-11-23T16:13:05.796000,38.9115467,-76.9965609,18998
2019-11-23T16:11:31.227000,38.8982767,-77.0334533,1430
2019-11-23T16:00:43.160000,38.9318984,-77.0252362,23279
2019-11-23T15:57:26.442000,38.90088,-77.0206076,2686
2019-11-23T15:51:28.001000,38.9414802,-77.0250321,1510
2019-11-23T15:45:56.676000,38.9165146,-76.9779354,82
2019-11-23T15:39:29.698000,38.9117993,-77.0814667,1468
2019-11-23T15:38:37.844000,38.9318217,-77.0257517,1124
2019-11-23T15:22:44.167000,38.8937871,-77.0217831,1464
2019-11-23T15:11:21.048000,38.9249764,-77.0324183,1158
2019-11-23T15:00:50.516000,38.8887418,-77.0276707,73
2019-11-23T14:56:56.701000,38.9170759,-77.0348631,5214
2019-11-23T14:38:04.039000,38.9131027,-77.0271624,1917
2019-11-23T14:21:12.997000,38.9079017,-76.9972883,6920
2019-11-23T14:15:18.880000,38.8877105,-77.0150963,159
2019-11-23T13:27:47.220000,38.9040676,-77.029579,6546
2019-11-23T13:19:28.093000,38.8948618,-77.037775,181
2019-11-23T13:14:38.067000,38.923371,-77.0538552,7944
2019-11-23T12:29:07.314000,38.8940705,-77.0214037,12154
2019-11-23T12:13:43.586000,38.8770263,-77.0144712,316
2019-11-23T10:58:46.149000,38.8999325,-77.033275,5016
2019-11-23T08:53:28.302000,38.9176032,-77.0902642,4617
2019-11-23T08:39:45.525000,38.8999333,-77.0776133,5611
2019-11-23T08:36:54.540000,38.8992763,-77.0725343,6216
2019-11-23T07:13:35.345000,38.9026088,-77.0397117,1157
2019-11-23T05:02:44.301000,38.8792284,-77.0194069,12885
2019-11-23T04:46:47.193000,38.9109983,-77.0238883,15815
2019-11-23T04:19:38.114000,38.9026633,-77.0394267,11438
2019-11-23T04:06:49.249000,38.8970238,-77.0219532,1147
2019-11-23T02:51:59.743000,38.9178117,-77.0246867,329
2019-11-23T02:24:36.569000,38.9001367,-77.046745,6062
2019-11-23T02:19:31.911000,38.91701,-77.0363567,13183
2019-11-23T02:17:44.500000,38.895995,-77.0257183,23127
2019-11-23T02:15:47.378000,38.8764254,-77.0064992,1849
2019-11-23T02:06:19.942000,38.9338944,-77.0575178,28674
2019-11-23T01:49:54.802000,38.8767304,-77.0144936,32262
2019-11-23T01:47:39.915000,38.909967,-77.033857,22030
2019-11-23T01:44:45.974000,38.9319274,-77.0256174,38233
2019-11-23T01:33:31.261000,38.9097767,-77.03207,4195
2019-11-23T01:26:01.128000,38.9198846,-77.0422488,4025
2019-11-23T01:13:00.398000,38.8764967,-77.0065155,3754
2019-11-23T00:27:54.490000,38.89994,-77.0207917,43407
2019-11-23T00:25:40.310000,38.9072259,-77.0250424,44232
2019-11-23T00:04:09.420000,38.8961433,-77.02589,69
2019-11-22T23:28:17.049000,38.9023866,-77.059054,32321
2019-11-22T23:21:36.239000,38.9416013,-77.0250152,24419
2019-11-22T23:12:16.027000,38.9007283,-77.0492967,2393
2019-11-22T22:37:54.283000,38.9009733,-77.049725,2037
2019-11-22T22:32:28.616000,38.9171061,-77.0412322,205
2019-11-22T22:29:03.051000,38.9112623,-77.0241893,4266
2019-11-22T21:27:32.019000,38.8789291,-77.0044735,51419
2019-11-22T20:57:32.159000,38.8919006,-77.0278142,2408
2019-11-22T20:55:19.412000,38.915467,-76.9836725,9289
2019-11-22T20:51:18.325000,38.9023404,-77.0591246,9352
2019-11-22T20:20:16.559000,38.9101151,-77.0346029,226
2019-11-22T20:08:38.399000,38.8948767,-77.0377332,9052
2019-11-22T20:07:17.729000,38.8990004,-77.0230032,6668
2019-11-22T18:35:57.410000,38.9287909,-77.0333978,2130
2019-11-22T18:27:27.277000,38.9040633,-77.0122433,3486
2019-11-22T18:19:33.728000,38.8922251,-77.0397104,779
2019-11-22T18:13:02.908000,38.9060751,-77.0091288,14163
2019-11-22T18:04:25.704000,38.9058943,-77.0091112,475
2019-11-22T17:35:59.377000,38.8919824,-77.0277289,461
2019-11-22T17:20:09.069000,38.9143098,-77.029526,79
2019-11-22T17:15:52.969000,38.9040571,-77.012276,4172
2019-11-22T16:40:18.044000,38.9024983,-77.039695,74257
2019-11-22T15:55:32.601000,38.8886617,-77.0400713,193
2019-11-22T15:51:25.305000,38.920245,-77.0398732,367
2019-11-22T14:42:13.499000,38.91404,-77.016405,1277
2019-11-22T13:03:17.298000,38.9240917,-77.0526083,3468
2019-11-22T12:32:00.894000,38.8933386,-76.9926295,4317
2019-11-22T12:22:19.326000,38.911175,-77.0434649,2234
2019-11-22T12:02:04.342000,38.929092,-77.0325662,1511
2019-11-22T11:43:49.309000,38.90237,-76.9925967,2014
2019-11-22T11:03:17.968000,38.9179948,-77.0729573,1125
2019-11-22T11:01:20.835000,38.9337497,-77.0574935,17574
2019-11-22T10:56:30.963000,38.9205862,-77.0819654,70
2019-11-22T10:50:34.908000,38.9196383,-77.081715,201
2019-11-22T10:50:29.607000,38.8938444,-77.0297655,2208
2019-11-22T10:50:22.172000,38.8982644,-77.0319893,2681
2019-11-22T10:22:51.811000,38.89837,-77.03216,1614
2019-11-22T10:16:17.991000,38.8936692,-77.0300228,2050
2019-11-22T09:48:51.522000,38.875465,-77.23486,90834
2019-11-22T09:36:31.495000,38.86573,-77.2380844,4839
2019-11-22T09:19:54.670000,38.8966764,-77.0503981,951
2019-11-22T09:08:49.029000,38.9154976,-77.0435718,662
2019-11-22T08:37:07.174000,38.9073182,-77.0373267,3054
2019-11-22T08:20:52.464000,38.9289996,-77.0327301,13148
2019-11-22T07:58:46.745000,38.8935289,-76.9761945,18588
2019-11-22T07:49:17.954000,38.8779331,-77.0174043,411
2019-11-22T06:02:32.625000,38.8902942,-76.9551169,16784
2019-11-22T02:50:29.809000,38.9024717,-77.039245,13925
2019-11-22T02:48:27.869000,38.8888562,-77.0473567,7623
2019-11-22T02:48:23.809000,38.8887866,-77.0472706,7640
2019-11-22T02:21:12.298000,38.8988433,-77.02192,14943
2019-11-22T02:05:01.501000,38.9099033,-77.0329733,17758
2019-11-22T01:54:39.995000,38.8903424,-76.9551903,14855
2019-11-22T01:46:33.694000,38.9135716,-77.0151181,43400
2019-11-22T01:45:00.955000,38.9049916,-77.0222003,11728
2019-11-22T01:34:54.054000,38.9059962,-77.0438407,807
2019-11-22T01:21:47.500000,38.9171514,-77.0309717,23831
2019-11-22T00:51:40.887000,38.8903091,-76.9549898,3773
2019-11-22T00:17:00.125000,38.9170586,-77.0311657,1046
2019-11-22T00:10:54,38.9096667,-77.03301,2949
2019-11-22T00:05:56.222000,38.8985137,-77.0840355,125821
2019-11-21T23:59:49.161000,38.9002326,-77.0473868,4029
2019-11-21T23:55:20.208000,38.9024124,-77.0323739,26386
2019-11-21T23:44:47.520000,38.8953786,-77.0295129,619
2019-11-21T23:39:36.709000,38.8914978,-77.0150699,254
2019-11-21T23:17:21.102000,38.900616,-77.0476621,2519
2019-11-21T23:05:40.532000,38.8743921,-76.9730225,29394
2019-11-21T23:04:35.120000,38.9059267,-77.0418977,21663
2019-11-21T22:55:07.402000,38.9170396,-77.03164,2142
2019-11-21T22:54:48.322000,38.9092239,-77.0494377,44799
2019-11-21T22:54:20.377000,38.8876371,-76.995252,514
2019-11-21T22:34:58.171000,38.8986853,-77.0218763,1122
2019-11-21T22:32:37.521000,38.9005283,-77.0476617,2652
2019-11-21T22:31:39.320000,38.9078217,-77.0558783,3037
2019-11-21T22:24:02.488000,38.8849549,-77.0346051,27904
2019-11-21T22:07:46.066000,38.8721187,-77.0170728,3387
2019-11-21T21:41:47.890000,38.912749,-77.0666626,7455
2019-11-21T21:32:47.889000,38.8988141,-77.0219411,3718
2019-11-21T21:30:43.141000,38.864072,-76.9975959,2768
2019-11-21T21:17:41.095000,38.9209635,-77.0249994,147
2019-11-21T21:01:50.290000,38.9050236,-77.0189851,727
2019-11-21T20:30:43.607000,38.9127476,-77.0666609,4258
2019-11-21T20:25:05.775000,38.9111816,-77.0223582,5273
2019-11-21T20:24:52.523000,38.8991994,-77.0541745,11523
2019-11-21T20:15:44.958000,38.9058435,-77.0696945,882
2019-11-21T20:14:56.391000,38.8990816,-77.0325308,4172
2019-11-21T20:04:38.312000,38.9005086,-77.047559,8866
2019-11-21T19:48:20.589000,38.907255,-77.043375,16196
2019-11-21T19:43:28.779000,38.877225,-77.0031417,5797
2019-11-21T19:25:31.163000,38.898345,-77.0319127,2524
